index,state,country,lat,long,date,recovered,recovered_new
14496,french-polynesia,france,-17.6797,149.4068,2020-03-21,0,0
14740,french-polynesia,france,-17.6797,149.4068,2020-03-22,0,0
14984,french-polynesia,france,-17.6797,149.4068,2020-03-23,0,0
15228,french-polynesia,france,-17.6797,149.4068,2020-03-24,0,0
15472,french-polynesia,france,-17.6797,149.4068,2020-03-25,0,0
15716,french-polynesia,france,-17.6797,149.4068,2020-03-26,0,0
15960,french-polynesia,france,-17.6797,149.4068,2020-03-27,0,0
16204,french-polynesia,france,-17.6797,149.4068,2020-03-28,0,0
16448,french-polynesia,france,-17.6797,149.4068,2020-03-29,0,0
16692,french-polynesia,france,-17.6797,149.4068,2020-03-30,0,0
16936,french-polynesia,france,-17.6797,149.4068,2020-03-31,0,0
17180,french-polynesia,france,-17.6797,149.4068,2020-04-01,0,0
17424,french-polynesia,france,-17.6797,149.4068,2020-04-02,0,0
17668,french-polynesia,france,-17.6797,149.4068,2020-04-03,0,0
101,guadeloupe,france,16.25,-61.5833,2020-01-22,0,0
345,guadeloupe,france,16.25,-61.5833,2020-01-23,0,0
589,guadeloupe,france,16.25,-61.5833,2020-01-24,0,0
833,guadeloupe,france,16.25,-61.5833,2020-01-25,0,0
1077,guadeloupe,france,16.25,-61.5833,2020-01-26,0,0
1321,guadeloupe,france,16.25,-61.5833,2020-01-27,0,0
1565,guadeloupe,france,16.25,-61.5833,2020-01-28,0,0
1809,guadeloupe,france,16.25,-61.5833,2020-01-29,0,0
2053,guadeloupe,france,16.25,-61.5833,2020-01-30,0,0
2297,guadeloupe,france,16.25,-61.5833,2020-01-31,0,0
2541,guadeloupe,france,16.25,-61.5833,2020-02-01,0,0
2785,guadeloupe,france,16.25,-61.5833,2020-02-02,0,0
3029,guadeloupe,france,16.25,-61.5833,2020-02-03,0,0
3273,guadeloupe,france,16.25,-61.5833,2020-02-04,0,0
3517,guadeloupe,france,16.25,-61.5833,2020-02-05,0,0
3761,guadeloupe,france,16.25,-61.5833,2020-02-06,0,0
4005,guadeloupe,france,16.25,-61.5833,2020-02-07,0,0
4249,guadeloupe,france,16.25,-61.5833,2020-02-08,0,0
4493,guadeloupe,france,16.25,-61.5833,2020-02-09,0,0
4737,guadeloupe,france,16.25,-61.5833,2020-02-10,0,0
4981,guadeloupe,france,16.25,-61.5833,2020-02-11,0,0
5225,guadeloupe,france,16.25,-61.5833,2020-02-12,0,0
5469,guadeloupe,france,16.25,-61.5833,2020-02-13,0,0
5713,guadeloupe,france,16.25,-61.5833,2020-02-14,0,0
5957,guadeloupe,france,16.25,-61.5833,2020-02-15,0,0
6201,guadeloupe,france,16.25,-61.5833,2020-02-16,0,0
6445,guadeloupe,france,16.25,-61.5833,2020-02-17,0,0
6689,guadeloupe,france,16.25,-61.5833,2020-02-18,0,0
6933,guadeloupe,france,16.25,-61.5833,2020-02-19,0,0
7177,guadeloupe,france,16.25,-61.5833,2020-02-20,0,0
7421,guadeloupe,france,16.25,-61.5833,2020-02-21,0,0
7665,guadeloupe,france,16.25,-61.5833,2020-02-22,0,0
7909,guadeloupe,france,16.25,-61.5833,2020-02-23,0,0
8153,guadeloupe,france,16.25,-61.5833,2020-02-24,0,0
8397,guadeloupe,france,16.25,-61.5833,2020-02-25,0,0
8641,guadeloupe,france,16.25,-61.5833,2020-02-26,0,0
8885,guadeloupe,france,16.25,-61.5833,2020-02-27,0,0
9129,guadeloupe,france,16.25,-61.5833,2020-02-28,0,0
9373,guadeloupe,france,16.25,-61.5833,2020-02-29,0,0
9617,guadeloupe,france,16.25,-61.5833,2020-03-01,0,0
9861,guadeloupe,france,16.25,-61.5833,2020-03-02,0,0
10105,guadeloupe,france,16.25,-61.5833,2020-03-03,0,0
10349,guadeloupe,france,16.25,-61.5833,2020-03-04,0,0
10593,guadeloupe,france,16.25,-61.5833,2020-03-05,0,0
10837,guadeloupe,france,16.25,-61.5833,2020-03-06,0,0
11081,guadeloupe,france,16.25,-61.5833,2020-03-07,0,0
11325,guadeloupe,france,16.25,-61.5833,2020-03-08,0,0
11569,guadeloupe,france,16.25,-61.5833,2020-03-09,0,0
11813,guadeloupe,france,16.25,-61.5833,2020-03-10,0,0
12057,guadeloupe,france,16.25,-61.5833,2020-03-11,0,0
12301,guadeloupe,france,16.25,-61.5833,2020-03-12,0,0
12545,guadeloupe,france,16.25,-61.5833,2020-03-13,0,0
12789,guadeloupe,france,16.25,-61.5833,2020-03-14,0,0
13033,guadeloupe,france,16.25,-61.5833,2020-03-15,0,0
13277,guadeloupe,france,16.25,-61.5833,2020-03-16,0,0
13521,guadeloupe,france,16.25,-61.5833,2020-03-17,0,0
13765,guadeloupe,france,16.25,-61.5833,2020-03-18,0,0
14009,guadeloupe,france,16.25,-61.5833,2020-03-19,0,0
14253,guadeloupe,france,16.25,-61.5833,2020-03-20,0,0
14497,guadeloupe,france,16.25,-61.5833,2020-03-21,0,0
14741,guadeloupe,france,16.25,-61.5833,2020-03-22,0,0
14985,guadeloupe,france,16.25,-61.5833,2020-03-23,0,0
15229,guadeloupe,france,16.25,-61.5833,2020-03-24,0,0
15473,guadeloupe,france,16.25,-61.5833,2020-03-25,0,0
15717,guadeloupe,france,16.25,-61.5833,2020-03-26,0,0
15961,guadeloupe,france,16.25,-61.5833,2020-03-27,0,0
16205,guadeloupe,france,16.25,-61.5833,2020-03-28,17,17
16449,guadeloupe,france,16.25,-61.5833,2020-03-29,17,0
16693,guadeloupe,france,16.25,-61.5833,2020-03-30,17,0
16937,guadeloupe,france,16.25,-61.5833,2020-03-31,22,5
17181,guadeloupe,france,16.25,-61.5833,2020-04-01,24,2
17425,guadeloupe,france,16.25,-61.5833,2020-04-02,24,0
17669,guadeloupe,france,16.25,-61.5833,2020-04-03,24,0
102,martinique,france,14.6415,-61.0242,2020-01-22,0,0
346,martinique,france,14.6415,-61.0242,2020-01-23,0,0
590,martinique,france,14.6415,-61.0242,2020-01-24,0,0
834,martinique,france,14.6415,-61.0242,2020-01-25,0,0
1078,martinique,france,14.6415,-61.0242,2020-01-26,0,0
1322,martinique,france,14.6415,-61.0242,2020-01-27,0,0
1566,martinique,france,14.6415,-61.0242,2020-01-28,0,0
1810,martinique,france,14.6415,-61.0242,2020-01-29,0,0
2054,martinique,france,14.6415,-61.0242,2020-01-30,0,0
2298,martinique,france,14.6415,-61.0242,2020-01-31,0,0
2542,martinique,france,14.6415,-61.0242,2020-02-01,0,0
2786,martinique,france,14.6415,-61.0242,2020-02-02,0,0
3030,martinique,france,14.6415,-61.0242,2020-02-03,0,0
3274,martinique,france,14.6415,-61.0242,2020-02-04,0,0
3518,martinique,france,14.6415,-61.0242,2020-02-05,0,0
3762,martinique,france,14.6415,-61.0242,2020-02-06,0,0
4006,martinique,france,14.6415,-61.0242,2020-02-07,0,0
4250,martinique,france,14.6415,-61.0242,2020-02-08,0,0
4494,martinique,france,14.6415,-61.0242,2020-02-09,0,0
4738,martinique,france,14.6415,-61.0242,2020-02-10,0,0
4982,martinique,france,14.6415,-61.0242,2020-02-11,0,0
5226,martinique,france,14.6415,-61.0242,2020-02-12,0,0
5470,martinique,france,14.6415,-61.0242,2020-02-13,0,0
5714,martinique,france,14.6415,-61.0242,2020-02-14,0,0
5958,martinique,france,14.6415,-61.0242,2020-02-15,0,0
6202,martinique,france,14.6415,-61.0242,2020-02-16,0,0
6446,martinique,france,14.6415,-61.0242,2020-02-17,0,0
6690,martinique,france,14.6415,-61.0242,2020-02-18,0,0
6934,martinique,france,14.6415,-61.0242,2020-02-19,0,0
7178,martinique,france,14.6415,-61.0242,2020-02-20,0,0
7422,martinique,france,14.6415,-61.0242,2020-02-21,0,0
7666,martinique,france,14.6415,-61.0242,2020-02-22,0,0
7910,martinique,france,14.6415,-61.0242,2020-02-23,0,0
8154,martinique,france,14.6415,-61.0242,2020-02-24,0,0
8398,martinique,france,14.6415,-61.0242,2020-02-25,0,0
8642,martinique,france,14.6415,-61.0242,2020-02-26,0,0
8886,martinique,france,14.6415,-61.0242,2020-02-27,0,0
9130,martinique,france,14.6415,-61.0242,2020-02-28,0,0
9374,martinique,france,14.6415,-61.0242,2020-02-29,0,0
9618,martinique,france,14.6415,-61.0242,2020-03-01,0,0
9862,martinique,france,14.6415,-61.0242,2020-03-02,0,0
10106,martinique,france,14.6415,-61.0242,2020-03-03,0,0
10350,martinique,france,14.6415,-61.0242,2020-03-04,0,0
10594,martinique,france,14.6415,-61.0242,2020-03-05,0,0
10838,martinique,france,14.6415,-61.0242,2020-03-06,0,0
11082,martinique,france,14.6415,-61.0242,2020-03-07,0,0
11326,martinique,france,14.6415,-61.0242,2020-03-08,0,0
11570,martinique,france,14.6415,-61.0242,2020-03-09,0,0
11814,martinique,france,14.6415,-61.0242,2020-03-10,0,0
12058,martinique,france,14.6415,-61.0242,2020-03-11,0,0
12302,martinique,france,14.6415,-61.0242,2020-03-12,0,0
12546,martinique,france,14.6415,-61.0242,2020-03-13,0,0
12790,martinique,france,14.6415,-61.0242,2020-03-14,0,0
13034,martinique,france,14.6415,-61.0242,2020-03-15,0,0
13278,martinique,france,14.6415,-61.0242,2020-03-16,0,0
13522,martinique,france,14.6415,-61.0242,2020-03-17,0,0
13766,martinique,france,14.6415,-61.0242,2020-03-18,0,0
14010,martinique,france,14.6415,-61.0242,2020-03-19,0,0
14254,martinique,france,14.6415,-61.0242,2020-03-20,0,0
14498,martinique,france,14.6415,-61.0242,2020-03-21,0,0
14742,martinique,france,14.6415,-61.0242,2020-03-22,0,0
14986,martinique,france,14.6415,-61.0242,2020-03-23,0,0
15230,martinique,france,14.6415,-61.0242,2020-03-24,0,0
15474,martinique,france,14.6415,-61.0242,2020-03-25,0,0
15718,martinique,france,14.6415,-61.0242,2020-03-26,0,0
15962,martinique,france,14.6415,-61.0242,2020-03-27,0,0
16206,martinique,france,14.6415,-61.0242,2020-03-28,0,0
16450,martinique,france,14.6415,-61.0242,2020-03-29,0,0
16694,martinique,france,14.6415,-61.0242,2020-03-30,0,0
16938,martinique,france,14.6415,-61.0242,2020-03-31,27,27
17182,martinique,france,14.6415,-61.0242,2020-04-01,27,0
17426,martinique,france,14.6415,-61.0242,2020-04-02,27,0
17670,martinique,france,14.6415,-61.0242,2020-04-03,27,0
103,mayotte,france,-12.8275,45.1662,2020-01-22,0,0
347,mayotte,france,-12.8275,45.1662,2020-01-23,0,0
591,mayotte,france,-12.8275,45.1662,2020-01-24,0,0
835,mayotte,france,-12.8275,45.1662,2020-01-25,0,0
1079,mayotte,france,-12.8275,45.1662,2020-01-26,0,0
1323,mayotte,france,-12.8275,45.1662,2020-01-27,0,0
1567,mayotte,france,-12.8275,45.1662,2020-01-28,0,0
1811,mayotte,france,-12.8275,45.1662,2020-01-29,0,0
2055,mayotte,france,-12.8275,45.1662,2020-01-30,0,0
2299,mayotte,france,-12.8275,45.1662,2020-01-31,0,0
2543,mayotte,france,-12.8275,45.1662,2020-02-01,0,0
2787,mayotte,france,-12.8275,45.1662,2020-02-02,0,0
3031,mayotte,france,-12.8275,45.1662,2020-02-03,0,0
3275,mayotte,france,-12.8275,45.1662,2020-02-04,0,0
3519,mayotte,france,-12.8275,45.1662,2020-02-05,0,0
3763,mayotte,france,-12.8275,45.1662,2020-02-06,0,0
4007,mayotte,france,-12.8275,45.1662,2020-02-07,0,0
4251,mayotte,france,-12.8275,45.1662,2020-02-08,0,0
4495,mayotte,france,-12.8275,45.1662,2020-02-09,0,0
4739,mayotte,france,-12.8275,45.1662,2020-02-10,0,0
4983,mayotte,france,-12.8275,45.1662,2020-02-11,0,0
5227,mayotte,france,-12.8275,45.1662,2020-02-12,0,0
5471,mayotte,france,-12.8275,45.1662,2020-02-13,0,0
5715,mayotte,france,-12.8275,45.1662,2020-02-14,0,0
5959,mayotte,france,-12.8275,45.1662,2020-02-15,0,0
6203,mayotte,france,-12.8275,45.1662,2020-02-16,0,0
6447,mayotte,france,-12.8275,45.1662,2020-02-17,0,0
6691,mayotte,france,-12.8275,45.1662,2020-02-18,0,0
6935,mayotte,france,-12.8275,45.1662,2020-02-19,0,0
7179,mayotte,france,-12.8275,45.1662,2020-02-20,0,0
7423,mayotte,france,-12.8275,45.1662,2020-02-21,0,0
7667,mayotte,france,-12.8275,45.1662,2020-02-22,0,0
7911,mayotte,france,-12.8275,45.1662,2020-02-23,0,0
8155,mayotte,france,-12.8275,45.1662,2020-02-24,0,0
8399,mayotte,france,-12.8275,45.1662,2020-02-25,0,0
8643,mayotte,france,-12.8275,45.1662,2020-02-26,0,0
8887,mayotte,france,-12.8275,45.1662,2020-02-27,0,0
9131,mayotte,france,-12.8275,45.1662,2020-02-28,0,0
9375,mayotte,france,-12.8275,45.1662,2020-02-29,0,0
9619,mayotte,france,-12.8275,45.1662,2020-03-01,0,0
9863,mayotte,france,-12.8275,45.1662,2020-03-02,0,0
10107,mayotte,france,-12.8275,45.1662,2020-03-03,0,0
10351,mayotte,france,-12.8275,45.1662,2020-03-04,0,0
10595,mayotte,france,-12.8275,45.1662,2020-03-05,0,0
10839,mayotte,france,-12.8275,45.1662,2020-03-06,0,0
11083,mayotte,france,-12.8275,45.1662,2020-03-07,0,0
11327,mayotte,france,-12.8275,45.1662,2020-03-08,0,0
11571,mayotte,france,-12.8275,45.1662,2020-03-09,0,0
11815,mayotte,france,-12.8275,45.1662,2020-03-10,0,0
12059,mayotte,france,-12.8275,45.1662,2020-03-11,0,0
12303,mayotte,france,-12.8275,45.1662,2020-03-12,0,0
12547,mayotte,france,-12.8275,45.1662,2020-03-13,0,0
12791,mayotte,france,-12.8275,45.1662,2020-03-14,0,0
13035,mayotte,france,-12.8275,45.1662,2020-03-15,0,0
13279,mayotte,france,-12.8275,45.1662,2020-03-16,0,0
13523,mayotte,france,-12.8275,45.1662,2020-03-17,0,0
13767,mayotte,france,-12.8275,45.1662,2020-03-18,0,0
14011,mayotte,france,-12.8275,45.1662,2020-03-19,0,0
14255,mayotte,france,-12.8275,45.1662,2020-03-20,0,0
14499,mayotte,france,-12.8275,45.1662,2020-03-21,0,0
14743,mayotte,france,-12.8275,45.1662,2020-03-22,0,0
14987,mayotte,france,-12.8275,45.1662,2020-03-23,0,0
15231,mayotte,france,-12.8275,45.1662,2020-03-24,0,0
15475,mayotte,france,-12.8275,45.1662,2020-03-25,0,0
15719,mayotte,france,-12.8275,45.1662,2020-03-26,0,0
15963,mayotte,france,-12.8275,45.1662,2020-03-27,0,0
16207,mayotte,france,-12.8275,45.1662,2020-03-28,0,0
16451,mayotte,france,-12.8275,45.1662,2020-03-29,0,0
16695,mayotte,france,-12.8275,45.1662,2020-03-30,10,10
16939,mayotte,france,-12.8275,45.1662,2020-03-31,10,0
17183,mayotte,france,-12.8275,45.1662,2020-04-01,10,0
17427,mayotte,france,-12.8275,45.1662,2020-04-02,10,0
17671,mayotte,france,-12.8275,45.1662,2020-04-03,10,0
104,new-caledonia,france,-20.9043,165.618,2020-01-22,0,0
348,new-caledonia,france,-20.9043,165.618,2020-01-23,0,0
592,new-caledonia,france,-20.9043,165.618,2020-01-24,0,0
836,new-caledonia,france,-20.9043,165.618,2020-01-25,0,0
1080,new-caledonia,france,-20.9043,165.618,2020-01-26,0,0
1324,new-caledonia,france,-20.9043,165.618,2020-01-27,0,0
1568,new-caledonia,france,-20.9043,165.618,2020-01-28,0,0
1812,new-caledonia,france,-20.9043,165.618,2020-01-29,0,0
2056,new-caledonia,france,-20.9043,165.618,2020-01-30,0,0
2300,new-caledonia,france,-20.9043,165.618,2020-01-31,0,0
2544,new-caledonia,france,-20.9043,165.618,2020-02-01,0,0
2788,new-caledonia,france,-20.9043,165.618,2020-02-02,0,0
3032,new-caledonia,france,-20.9043,165.618,2020-02-03,0,0
3276,new-caledonia,france,-20.9043,165.618,2020-02-04,0,0
3520,new-caledonia,france,-20.9043,165.618,2020-02-05,0,0
3764,new-caledonia,france,-20.9043,165.618,2020-02-06,0,0
4008,new-caledonia,france,-20.9043,165.618,2020-02-07,0,0
4252,new-caledonia,france,-20.9043,165.618,2020-02-08,0,0
4496,new-caledonia,france,-20.9043,165.618,2020-02-09,0,0
4740,new-caledonia,france,-20.9043,165.618,2020-02-10,0,0
4984,new-caledonia,france,-20.9043,165.618,2020-02-11,0,0
5228,new-caledonia,france,-20.9043,165.618,2020-02-12,0,0
5472,new-caledonia,france,-20.9043,165.618,2020-02-13,0,0
5716,new-caledonia,france,-20.9043,165.618,2020-02-14,0,0
5960,new-caledonia,france,-20.9043,165.618,2020-02-15,0,0
6204,new-caledonia,france,-20.9043,165.618,2020-02-16,0,0
6448,new-caledonia,france,-20.9043,165.618,2020-02-17,0,0
6692,new-caledonia,france,-20.9043,165.618,2020-02-18,0,0
6936,new-caledonia,france,-20.9043,165.618,2020-02-19,0,0
7180,new-caledonia,france,-20.9043,165.618,2020-02-20,0,0
7424,new-caledonia,france,-20.9043,165.618,2020-02-21,0,0
7668,new-caledonia,france,-20.9043,165.618,2020-02-22,0,0
7912,new-caledonia,france,-20.9043,165.618,2020-02-23,0,0
8156,new-caledonia,france,-20.9043,165.618,2020-02-24,0,0
8400,new-caledonia,france,-20.9043,165.618,2020-02-25,0,0
8644,new-caledonia,france,-20.9043,165.618,2020-02-26,0,0
8888,new-caledonia,france,-20.9043,165.618,2020-02-27,0,0
9132,new-caledonia,france,-20.9043,165.618,2020-02-28,0,0
9376,new-caledonia,france,-20.9043,165.618,2020-02-29,0,0
9620,new-caledonia,france,-20.9043,165.618,2020-03-01,0,0
9864,new-caledonia,france,-20.9043,165.618,2020-03-02,0,0
10108,new-caledonia,france,-20.9043,165.618,2020-03-03,0,0
10352,new-caledonia,france,-20.9043,165.618,2020-03-04,0,0
10596,new-caledonia,france,-20.9043,165.618,2020-03-05,0,0
10840,new-caledonia,france,-20.9043,165.618,2020-03-06,0,0
11084,new-caledonia,france,-20.9043,165.618,2020-03-07,0,0
11328,new-caledonia,france,-20.9043,165.618,2020-03-08,0,0
11572,new-caledonia,france,-20.9043,165.618,2020-03-09,0,0
11816,new-caledonia,france,-20.9043,165.618,2020-03-10,0,0
12060,new-caledonia,france,-20.9043,165.618,2020-03-11,0,0
12304,new-caledonia,france,-20.9043,165.618,2020-03-12,0,0
12548,new-caledonia,france,-20.9043,165.618,2020-03-13,0,0
12792,new-caledonia,france,-20.9043,165.618,2020-03-14,0,0
13036,new-caledonia,france,-20.9043,165.618,2020-03-15,0,0
13280,new-caledonia,france,-20.9043,165.618,2020-03-16,0,0
13524,new-caledonia,france,-20.9043,165.618,2020-03-17,0,0
13768,new-caledonia,france,-20.9043,165.618,2020-03-18,0,0
14012,new-caledonia,france,-20.9043,165.618,2020-03-19,0,0
14256,new-caledonia,france,-20.9043,165.618,2020-03-20,0,0
14500,new-caledonia,france,-20.9043,165.618,2020-03-21,0,0
14744,new-caledonia,france,-20.9043,165.618,2020-03-22,0,0
14988,new-caledonia,france,-20.9043,165.618,2020-03-23,0,0
15232,new-caledonia,france,-20.9043,165.618,2020-03-24,0,0
15476,new-caledonia,france,-20.9043,165.618,2020-03-25,0,0
15720,new-caledonia,france,-20.9043,165.618,2020-03-26,0,0
15964,new-caledonia,france,-20.9043,165.618,2020-03-27,0,0
16208,new-caledonia,france,-20.9043,165.618,2020-03-28,0,0
16452,new-caledonia,france,-20.9043,165.618,2020-03-29,0,0
16696,new-caledonia,france,-20.9043,165.618,2020-03-30,0,0
16940,new-caledonia,france,-20.9043,165.618,2020-03-31,0,0
17184,new-caledonia,france,-20.9043,165.618,2020-04-01,0,0
17428,new-caledonia,france,-20.9043,165.618,2020-04-02,1,1
17672,new-caledonia,france,-20.9043,165.618,2020-04-03,1,0
105,reunion,france,-21.1351,55.2471,2020-01-22,0,0
349,reunion,france,-21.1351,55.2471,2020-01-23,0,0
593,reunion,france,-21.1351,55.2471,2020-01-24,0,0
837,reunion,france,-21.1351,55.2471,2020-01-25,0,0
1081,reunion,france,-21.1351,55.2471,2020-01-26,0,0
1325,reunion,france,-21.1351,55.2471,2020-01-27,0,0
1569,reunion,france,-21.1351,55.2471,2020-01-28,0,0
1813,reunion,france,-21.1351,55.2471,2020-01-29,0,0
2057,reunion,france,-21.1351,55.2471,2020-01-30,0,0
2301,reunion,france,-21.1351,55.2471,2020-01-31,0,0
2545,reunion,france,-21.1351,55.2471,2020-02-01,0,0
2789,reunion,france,-21.1351,55.2471,2020-02-02,0,0
3033,reunion,france,-21.1351,55.2471,2020-02-03,0,0
3277,reunion,france,-21.1351,55.2471,2020-02-04,0,0
3521,reunion,france,-21.1351,55.2471,2020-02-05,0,0
3765,reunion,france,-21.1351,55.2471,2020-02-06,0,0
4009,reunion,france,-21.1351,55.2471,2020-02-07,0,0
4253,reunion,france,-21.1351,55.2471,2020-02-08,0,0
4497,reunion,france,-21.1351,55.2471,2020-02-09,0,0
4741,reunion,france,-21.1351,55.2471,2020-02-10,0,0
4985,reunion,france,-21.1351,55.2471,2020-02-11,0,0
5229,reunion,france,-21.1351,55.2471,2020-02-12,0,0
5473,reunion,france,-21.1351,55.2471,2020-02-13,0,0
5717,reunion,france,-21.1351,55.2471,2020-02-14,0,0
5961,reunion,france,-21.1351,55.2471,2020-02-15,0,0
6205,reunion,france,-21.1351,55.2471,2020-02-16,0,0
6449,reunion,france,-21.1351,55.2471,2020-02-17,0,0
6693,reunion,france,-21.1351,55.2471,2020-02-18,0,0
6937,reunion,france,-21.1351,55.2471,2020-02-19,0,0
7181,reunion,france,-21.1351,55.2471,2020-02-20,0,0
7425,reunion,france,-21.1351,55.2471,2020-02-21,0,0
7669,reunion,france,-21.1351,55.2471,2020-02-22,0,0
7913,reunion,france,-21.1351,55.2471,2020-02-23,0,0
8157,reunion,france,-21.1351,55.2471,2020-02-24,0,0
8401,reunion,france,-21.1351,55.2471,2020-02-25,0,0
8645,reunion,france,-21.1351,55.2471,2020-02-26,0,0
8889,reunion,france,-21.1351,55.2471,2020-02-27,0,0
9133,reunion,france,-21.1351,55.2471,2020-02-28,0,0
9377,reunion,france,-21.1351,55.2471,2020-02-29,0,0
9621,reunion,france,-21.1351,55.2471,2020-03-01,0,0
9865,reunion,france,-21.1351,55.2471,2020-03-02,0,0
10109,reunion,france,-21.1351,55.2471,2020-03-03,0,0
10353,reunion,france,-21.1351,55.2471,2020-03-04,0,0
10597,reunion,france,-21.1351,55.2471,2020-03-05,0,0
10841,reunion,france,-21.1351,55.2471,2020-03-06,0,0
11085,reunion,france,-21.1351,55.2471,2020-03-07,0,0
11329,reunion,france,-21.1351,55.2471,2020-03-08,0,0
11573,reunion,france,-21.1351,55.2471,2020-03-09,0,0
11817,reunion,france,-21.1351,55.2471,2020-03-10,0,0
12061,reunion,france,-21.1351,55.2471,2020-03-11,0,0
12305,reunion,france,-21.1351,55.2471,2020-03-12,0,0
12549,reunion,france,-21.1351,55.2471,2020-03-13,0,0
12793,reunion,france,-21.1351,55.2471,2020-03-14,0,0
13037,reunion,france,-21.1351,55.2471,2020-03-15,0,0
13281,reunion,france,-21.1351,55.2471,2020-03-16,0,0
13525,reunion,france,-21.1351,55.2471,2020-03-17,0,0
13769,reunion,france,-21.1351,55.2471,2020-03-18,0,0
14013,reunion,france,-21.1351,55.2471,2020-03-19,0,0
14257,reunion,france,-21.1351,55.2471,2020-03-20,0,0
14501,reunion,france,-21.1351,55.2471,2020-03-21,0,0
14745,reunion,france,-21.1351,55.2471,2020-03-22,0,0
14989,reunion,france,-21.1351,55.2471,2020-03-23,0,0
15233,reunion,france,-21.1351,55.2471,2020-03-24,1,1
15477,reunion,france,-21.1351,55.2471,2020-03-25,1,0
15721,reunion,france,-21.1351,55.2471,2020-03-26,1,0
15965,reunion,france,-21.1351,55.2471,2020-03-27,1,0
16209,reunion,france,-21.1351,55.2471,2020-03-28,1,0
16453,reunion,france,-21.1351,55.2471,2020-03-29,1,0
16697,reunion,france,-21.1351,55.2471,2020-03-30,1,0
16941,reunion,france,-21.1351,55.2471,2020-03-31,1,0
17185,reunion,france,-21.1351,55.2471,2020-04-01,40,39
17429,reunion,france,-21.1351,55.2471,2020-04-02,40,0
17673,reunion,france,-21.1351,55.2471,2020-04-03,40,0
106,saint-barthelemy,france,17.9,-62.8333,2020-01-22,0,0
350,saint-barthelemy,france,17.9,-62.8333,2020-01-23,0,0
594,saint-barthelemy,france,17.9,-62.8333,2020-01-24,0,0
838,saint-barthelemy,france,17.9,-62.8333,2020-01-25,0,0
1082,saint-barthelemy,france,17.9,-62.8333,2020-01-26,0,0
1326,saint-barthelemy,france,17.9,-62.8333,2020-01-27,0,0
1570,saint-barthelemy,france,17.9,-62.8333,2020-01-28,0,0
1814,saint-barthelemy,france,17.9,-62.8333,2020-01-29,0,0
2058,saint-barthelemy,france,17.9,-62.8333,2020-01-30,0,0
2302,saint-barthelemy,france,17.9,-62.8333,2020-01-31,0,0
2546,saint-barthelemy,france,17.9,-62.8333,2020-02-01,0,0
2790,saint-barthelemy,france,17.9,-62.8333,2020-02-02,0,0
3034,saint-barthelemy,france,17.9,-62.8333,2020-02-03,0,0
3278,saint-barthelemy,france,17.9,-62.8333,2020-02-04,0,0
3522,saint-barthelemy,france,17.9,-62.8333,2020-02-05,0,0
3766,saint-barthelemy,france,17.9,-62.8333,2020-02-06,0,0
4010,saint-barthelemy,france,17.9,-62.8333,2020-02-07,0,0
4254,saint-barthelemy,france,17.9,-62.8333,2020-02-08,0,0
4498,saint-barthelemy,france,17.9,-62.8333,2020-02-09,0,0
4742,saint-barthelemy,france,17.9,-62.8333,2020-02-10,0,0
4986,saint-barthelemy,france,17.9,-62.8333,2020-02-11,0,0
5230,saint-barthelemy,france,17.9,-62.8333,2020-02-12,0,0
5474,saint-barthelemy,france,17.9,-62.8333,2020-02-13,0,0
5718,saint-barthelemy,france,17.9,-62.8333,2020-02-14,0,0
5962,saint-barthelemy,france,17.9,-62.8333,2020-02-15,0,0
6206,saint-barthelemy,france,17.9,-62.8333,2020-02-16,0,0
6450,saint-barthelemy,france,17.9,-62.8333,2020-02-17,0,0
6694,saint-barthelemy,france,17.9,-62.8333,2020-02-18,0,0
6938,saint-barthelemy,france,17.9,-62.8333,2020-02-19,0,0
7182,saint-barthelemy,france,17.9,-62.8333,2020-02-20,0,0
